UniRef100_A0A1E7GRD2	4f86f73819802555e3d2e15bd9fc0ea1	753	Pfam	PF19991	Heavy metal associated domain 2	8	74	1.8E-7	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1E7GRD2	4f86f73819802555e3d2e15bd9fc0ea1	753	Pfam	PF00122	E1-E2 ATPase	244	437	1.3E-49	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1E7GRD2	4f86f73819802555e3d2e15bd9fc0ea1	753	Gene3D	G3DSA:3.40.50.1000	-	454	752	9.1E-155	T	16-03-2023	IPR023214	HAD superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SFLD	SFLDF00027	p-type atpase	493	763	0.0	T	16-03-2023	IPR044492	P-type ATPase, haloacid dehalogenase domain	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PANTHER	PTHR43520	ATP7, ISOFORM B	102	815	1.3E-226	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	ProSitePatterns	PS00154	E1-E2 ATPases phosphorylation site.	513	519	-	T	16-03-2023	IPR018303	P-type ATPase, phosphorylation site	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	TIGRFAM	TIGR01525	ATPase-IB_hvy: heavy metal translocating P-type ATPase	250	813	5.3E-185	T	16-03-2023	IPR027256	P-type ATPase, subfamily IB	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Gene3D	G3DSA:3.30.70.100	-	107	168	2.5E-13	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	CDD	cd02094	P-type_ATPase_Cu-like	207	815	0.0	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SUPERFAMILY	SSF56784	HAD-like	509	811	1.81E-58	T	16-03-2023	IPR036412	HAD-like superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	FunFam	G3DSA:2.70.150.10:FF:000020	Copper-exporting P-type ATPase A	299	415	5.6E-41	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	CDD	cd00371	HMA	107	167	3.6034E-10	T	16-03-2023	IPR006121	Heavy metal-associated domain, HMA	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Pfam	PF00403	Heavy-metal-associated domain	108	160	8.0E-8	T	16-03-2023	IPR006121	Heavy metal-associated domain, HMA	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	301	319	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	494	509	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	688	705	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	281	300	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	434	448	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	745	759	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00943	Copper-transporting ATPase signature	146	166	3.1E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	TIGRFAM	TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC	284	800	2.0E-87	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SUPERFAMILY	SSF55008	HMA, heavy metal-associated domain	107	169	3.53E-14	T	16-03-2023	IPR036163	Heavy metal-associated domain superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	ProSiteProfiles	PS50846	Heavy-metal-associated domain profile.	105	168	15.345884	T	16-03-2023	IPR006121	Heavy metal-associated domain, HMA	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Pfam	PF00702	haloacid dehalogenase-like hydrolase	508	725	3.9E-45	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Pfam	PF00122	E1-E2 ATPase	311	491	1.4E-53	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	TIGRFAM	TIGR01511	ATPase-IB1_Cu: copper-translocating P-type ATPase	232	814	4.8E-173	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Gene3D	G3DSA:3.40.1110.10	-	522	642	8.9E-32	T	16-03-2023	IPR023299	P-type ATPase, cytoplasmic domain N	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	ProSitePatterns	PS01047	Heavy-metal-associated domain.	110	139	-	T	16-03-2023	IPR017969	Heavy-metal-associated, conserved site	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SUPERFAMILY	SSF81653	Calcium ATPase, transduction domain A	314	411	2.09E-28	T	16-03-2023	IPR008250	P-type ATPase, A domain superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SFLD	SFLDS00003	Haloacid Dehalogenase	493	763	0.0	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	SUPERFAMILY	SSF81665	Calcium ATPase, transmembrane domain M	270	788	1.44E-15	T	16-03-2023	IPR023298	P-type ATPase, transmembrane domain superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Gene3D	G3DSA:3.40.50.1000	-	478	768	2.4E-52	T	16-03-2023	IPR023214	HAD superfamily	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Coils	Coil	Coil	815	816	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	Gene3D	G3DSA:2.70.150.10	-	299	415	4.9E-37	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	361	375	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	711	730	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	636	647	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	658	668	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	734	746	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A4V2NV05	a2a147f4b6df79c95675cd355442371d	816	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	511	525	9.0E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A109CWR9	5f14581860f9be7f4b3ca810457a98e5	121	Pfam	PF19991	Heavy metal associated domain 2	6	73	9.4E-9	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_K9T588	bf2c4cb731ce503af18beb6410509a89	323	MobiDBLite	mobidb-lite	consensus disorder prediction	83	135	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_K9T588	bf2c4cb731ce503af18beb6410509a89	323	Pfam	PF19991	Heavy metal associated domain 2	3	65	2.5E-12	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_K9T588	bf2c4cb731ce503af18beb6410509a89	323	MobiDBLite	mobidb-lite	consensus disorder prediction	83	102	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6H0RZJ6	f9be4382e4139a524eea0951bf7e8ef3	285	CDD	cd00371	HMA	90	134	7.1966E-4	T	16-03-2023	IPR006121	Heavy metal-associated domain, HMA	cobahma-fl-sequences
UniRef100_A0A7X8C9Q4	c0e34c0173b8009f69eb41c758211bb3	107	Pfam	PF19991	Heavy metal associated domain 2	20	80	1.8E-7	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A7S6RCV5	203623d64cb06926dea5c45887ff7014	190	Pfam	PF19991	Heavy metal associated domain 2	31	172	4.1E-13	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_G2E3I0	963fdac62740a331366a584a99742271	122	SUPERFAMILY	SSF55008	HMA, heavy metal-associated domain	25	75	5.47E-5	T	16-03-2023	IPR036163	Heavy metal-associated domain superfamily	cobahma-fl-sequences
UniRef100_G2E3I0	963fdac62740a331366a584a99742271	122	Pfam	PF19991	Heavy metal associated domain 2	6	71	3.0E-8	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_G2E3I0	963fdac62740a331366a584a99742271	122	Gene3D	G3DSA:3.30.70.100	-	10	74	2.5E-5	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_S3JA02	50a0d3c3722c8400d6f316acf2df4ff6	240	Pfam	PF19991	Heavy metal associated domain 2	18	91	1.4E-7	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	SUPERFAMILY	SSF56784	HAD-like	433	733	1.24E-48	T	16-03-2023	IPR036412	HAD-like superfamily	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	TIGRFAM	TIGR01512	ATPase-IB2_Cd: cadmium-translocating P-type ATPase	193	735	1.4E-106	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	SUPERFAMILY	SSF81653	Calcium ATPase, transduction domain A	247	343	1.09E-25	T	16-03-2023	IPR008250	P-type ATPase, A domain superfamily	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	ProSitePatterns	PS00154	E1-E2 ATPases phosphorylation site.	437	443	-	T	16-03-2023	IPR018303	P-type ATPase, phosphorylation site	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	Gene3D	G3DSA:3.40.50.1000	-	426	684	4.9E-77	T	16-03-2023	IPR023214	HAD superfamily	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	Pfam	PF00122	E1-E2 ATPase	249	413	1.0E-32	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	TIGRFAM	TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC	235	711	3.4E-75	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	Gene3D	G3DSA:2.70.150.10	-	240	347	5.4E-28	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	CDD	cd07550	P-type_ATPase_HM	146	736	0.0	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	293	307	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	657	669	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	634	653	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	435	449	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	556	567	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	579	589	7.9E-26	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00120	H+-transporting ATPase (proton pump) signature	665	690	3.2E-8	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00120	H+-transporting ATPase (proton pump) signature	606	622	3.2E-8	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PRINTS	PR00120	H+-transporting ATPase (proton pump) signature	634	650	3.2E-8	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	PANTHER	PTHR48085	CADMIUM/ZINC-TRANSPORTING ATPASE HMA2-RELATED	65	734	3.3E-130	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	Pfam	PF00702	haloacid dehalogenase-like hydrolase	431	648	6.5E-36	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	Gene3D	G3DSA:3.40.1110.10	-	446	564	4.9E-77	T	16-03-2023	IPR023299	P-type ATPase, cytoplasmic domain N	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	SFLD	SFLDF00027	p-type atpase	416	685	0.0	T	16-03-2023	IPR044492	P-type ATPase, haloacid dehalogenase domain	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	SFLD	SFLDG00002	C1.7: P-type atpase like	416	685	0.0	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A6M0J1M5	81182c14b6b3e2a8596d87e21ee50a69	750	TIGRFAM	TIGR01525	ATPase-IB_hvy: heavy metal translocating P-type ATPase	193	735	3.2E-159	T	16-03-2023	IPR027256	P-type ATPase, subfamily IB	cobahma-fl-sequences
UniRef100_A0A1E4FCY9	12224a1ad97ea6c49b0e9c7e99b1e264	119	Pfam	PF19991	Heavy metal associated domain 2	6	73	3.6E-13	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	Pfam	PF00122	E1-E2 ATPase	223	391	8.4E-38	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	Pfam	PF00702	haloacid dehalogenase-like hydrolase	408	627	2.5E-38	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	Gene3D	G3DSA:3.40.50.1000	-	402	664	3.0E-77	T	16-03-2023	IPR023214	HAD superfamily	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	TIGRFAM	TIGR01525	ATPase-IB_hvy: heavy metal translocating P-type ATPase	171	716	2.2E-161	T	16-03-2023	IPR027256	P-type ATPase, subfamily IB	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	Gene3D	G3DSA:2.70.150.10	-	212	324	2.1E-24	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	411	425	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	637	649	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	613	632	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	537	548	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	269	283	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PRINTS	PR00119	P-type cation-transporting ATPase superfamily signature	560	570	1.6E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	SUPERFAMILY	SSF81653	Calcium ATPase, transduction domain A	224	318	1.57E-22	T	16-03-2023	IPR008250	P-type ATPase, A domain superfamily	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	ProSitePatterns	PS01229	Hypothetical cof family signature 2.	613	635	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	TIGRFAM	TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC	192	693	1.1E-67	T	16-03-2023	IPR001757	P-type ATPase	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	ProSitePatterns	PS00154	E1-E2 ATPases phosphorylation site.	413	419	-	T	16-03-2023	IPR018303	P-type ATPase, phosphorylation site	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	SUPERFAMILY	SSF56784	HAD-like	409	713	2.16E-53	T	16-03-2023	IPR036412	HAD-like superfamily	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	SFLD	SFLDG00002	C1.7: P-type atpase like	392	666	0.0	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	Gene3D	G3DSA:3.40.1110.10	-	422	545	3.0E-77	T	16-03-2023	IPR023299	P-type ATPase, cytoplasmic domain N	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	PANTHER	PTHR48085	CADMIUM/ZINC-TRANSPORTING ATPASE HMA2-RELATED	110	718	1.8E-142	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2U3KEC8	c39963b71b72a09f64bedc972d7b5679	749	SFLD	SFLDF00027	p-type atpase	392	666	0.0	T	16-03-2023	IPR044492	P-type ATPase, haloacid dehalogenase domain	cobahma-fl-sequences
UniRef100_A0A1E7GNB9	a785191e0d4ca72410a6782b5b1d6bda	159	Pfam	PF19991	Heavy metal associated domain 2	8	149	1.9E-11	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A2M7KLA2	7cbccd1a6169366a8d491e393dcb1e1b	179	Pfam	PF19991	Heavy metal associated domain 2	22	171	4.0E-39	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	Pfam	PF04552	Sigma-54, DNA binding domain	132	190	1.2E-20	T	16-03-2023	IPR007634	RNA polymerase sigma factor 54, DNA-binding	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	ProSitePatterns	PS00718	Sigma-54 factors family signature 2.	170	177	-	T	16-03-2023	IPR000394	RNA polymerase sigma factor 54	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	Pfam	PF19991	Heavy metal associated domain 2	11	70	9.1E-8	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	ProSiteProfiles	PS50044	Sigma-54 factors family profile.	94	169	8.846625	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	MobiDBLite	mobidb-lite	consensus disorder prediction	79	121	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	PANTHER	PTHR32248	RNA POLYMERASE SIGMA-54 FACTOR	133	190	5.5E-19	T	16-03-2023	IPR000394	RNA polymerase sigma factor 54	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	Gene3D	G3DSA:1.10.10.60	-	131	189	2.0E-23	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1W9WRJ5	a71661aabd91f606bce1fe1c6f820beb	194	MobiDBLite	mobidb-lite	consensus disorder prediction	101	119	-	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1E5L599	8940594d0a99d09a177f2b4166cb70c6	181	Pfam	PF19991	Heavy metal associated domain 2	19	169	9.0E-21	T	16-03-2023	-	-	cobahma-fl-sequences
UniRef100_A0A1H0TV94	8a6f8eb96e999f2b981860aaa5fddfef	162	Pfam	PF19991	Heavy metal associated domain 2	81	159	2.2E-12	T	16-03-2023	-	-	cobahma-fl-sequences
